,title,link,date
107, ‘취약계층 건보료 체납처분 유예’ 등 국민제안 17건 내년부터 정책화,https://www.khan.co.kr/politics/president/article/202212291606001,2022.12.29 16:06
108, 윤 대통령 부부 새해 연하장 “위대한 국민 여러분과 새로운 도약”,https://www.khan.co.kr/politics/president/article/202212291022001,2022.12.29 10:22
109, 윤 대통령 “북 도발엔 응징·보복…핵 있다고 두려워 말아야”,https://www.khan.co.kr/politics/president/article/202212282129015,2022.12.28 21:29
110," 민간단체 국고보조금 전면 감사…정부, 노조 이어 시민단체 ‘압박’",https://www.khan.co.kr/politics/president/article/202212282125015,2022.12.28 21:25
111," [아듀 2022 송년 기획] ‘사상 초유’ 윤석열식 법치, 사회적 갈등 풀 ‘정치’ 실종",https://www.khan.co.kr/politics/president/article/202212282118005,2022.12.28 21:18
112," 국방장관, 북한 무인기 탐지 1시간47분 후 대통령 보고···여야는 ‘네 탓’ 공방",https://www.khan.co.kr/politics/president/article/202212281900001,2022.12.28 19:00
113, 윤석열 정부 ‘인·태 전략’ 최종보고서 발표…“중국과의 협력 포함”,https://www.khan.co.kr/politics/president/article/202212281816001,2022.12.28 18:16
114, 윤 대통령 “과학기술은 경제성장 원동력··· 경제적 가치 개연성 있는 기술 개발에 정부 앞장서야”,https://www.khan.co.kr/politics/president/article/202212281736001,2022.12.28 17:36
115, 시민단체 국고보조금 전면 감사 착수…노조 이어 시민단체 압박 본격화,https://www.khan.co.kr/politics/president/article/202212281710001,2022.12.28 17:10
116, 윤 대통령 “북한 도발 확실하게 응징·보복해야···핵 있다고 두려워하면 안 돼”,https://www.khan.co.kr/politics/president/article/202212281645001,2022.12.28 16:45
117," 대통령실, 민간단체 보조금 전면 감사 추진",https://www.khan.co.kr/politics/president/article/202212281139001,2022.12.28 11:39
118," 대통령실, 무인기 침투 “NSC 열 상황 아니고 열 필요 없었다”",https://www.khan.co.kr/politics/president/article/202212281119001,2022.12.28 11:19
119, ‘서해 피살 공무원’ 수사 결과 뒤집은 해양경찰청장 재차 사의 표명,https://www.khan.co.kr/politics/president/article/202212280939001,2022.12.28 09:39
120," 형기 15년 남기고 MB 사면, 재확인된 ‘유권무죄’…사면 불공정의 법칙",https://www.khan.co.kr/politics/president/article/202212271920001,2022.12.27 19:20
121," 윤 대통령, ‘오징어게임’ 황동혁·이정재에게 금관문화훈장",https://www.khan.co.kr/politics/president/article/202212271825001,2022.12.27 18:25
122, 윤 대통령 산업부·중기부 업무보고 “민간과 한몸 돼서 관료주의적 사고 완전히 버려야”,https://www.khan.co.kr/politics/president/article/202212271725001,2022.12.27 17:25
123, [단독]대통령실 용산 이전 여파 육·해·공군 통합 지휘 ‘합참 쪼개기’ 가시화,https://www.khan.co.kr/politics/president/article/202212271636001,2022.12.27 16:36
124, 국민의힘 “북한 무인기 대응 성공적···문재인 정권이 김정은에 부역한 탓”,https://www.khan.co.kr/politics/president/article/202212271624001,2022.12.27 16:24
125, 또 ‘전 정부 탓’하는 윤 대통령 “2017년부터 드론 대응 훈련 전무”,https://www.khan.co.kr/politics/president/article/202212271603001,2022.12.27 16:03
126," 유승민 “윤 대통령, 개 데려온 일정만···무인기 침략에 뭘 했나”",https://www.khan.co.kr/politics/president/article/202212271021001,2022.12.27 10:21
127, 오늘 신년 특별사면…MB·김경수 등 정치인 대거 포함,https://www.khan.co.kr/politics/president/article/202212270820001,2022.12.27 08:20
128," 1년차 마지막주 ‘연말 숙제’ 푸는 윤 대통령, 남은 리스크는",https://www.khan.co.kr/politics/president/article/202212261805001,2022.12.26 18:05
129," 영세 사업장 낮은 노조 조직율도 대형노조 탓? 윤 대통령, 계속되는 ‘대형노조 때리기’",https://www.khan.co.kr/politics/president/article/202212261737011,2022.12.26 17:37
130," 이재명 “이명박 사면, 국민통합 저해···철회해야”",https://www.khan.co.kr/politics/president/article/202212260940001,2022.12.26 09:40
131, [리얼미터]윤석열 대통령 지지율 41.2%···2주 연속 40%대,https://www.khan.co.kr/politics/president/article/202212260820001,2022.12.26 08:20
132, 돌아오지 않는 도어스테핑···새해 기자회견 대신 신년사 가능성,https://www.khan.co.kr/politics/president/article/202212251700001,2022.12.25 17:00
133, 초등 시절 교회 찾은 윤 대통령 “모든 문명과 질서가 예수님 말씀에서 나온 것”,https://www.khan.co.kr/politics/president/article/202212251507001,2022.12.25 15:07
134," 윤 대통령, 은퇴 안내견 입양…관저 반려동물 11마리",https://www.khan.co.kr/politics/president/article/202212241916001,2022.12.24 19:16
135," ‘박근혜 선덕여왕 비유’ 이배용 국가교육위원장, 내주부터 국무회의 참석",https://www.khan.co.kr/politics/president/article/202212241639001,2022.12.24 16:39
136, 윤 대통령 “폭설 피해 지역 복구방안 마련하라” 긴급지시,https://www.khan.co.kr/politics/president/article/202212241425011,2022.12.24 14:25
137," 이태원 맞불집회 우파단체, 왜 “윤석열 잘한다” 주장할까",https://www.khan.co.kr/politics/president/article/202212241400001,2022.12.24 14:00
138, 이재명 “야당 탄압” 반발에 한동훈 “수사받는 정치인이 자주하는 과장발언”,https://www.khan.co.kr/politics/president/article/202212240946001,2022.12.24 09:46
139, 대기업 반도체 설비투자 세액공제 6→8%로 상향···오늘 밤 본회의서 처리,https://www.khan.co.kr/politics/president/article/202212231800011,2022.12.23 18:00
140," 대통령실, 예산안 “힘에 밀려 민생 예산 퇴색”…야당 비판",https://www.khan.co.kr/politics/president/article/202212231741001,2022.12.23 17:41
141," 여야, 예산안 극적 합의···경찰국 예산 50% 삭감·법인세 전 구간 1%P 인하",https://www.khan.co.kr/politics/president/article/202212221803001,2022.12.22 18:03
142, 사흘에 한 번 꼴로 청와대 찾는 윤 대통령…영빈관 ‘3일 연속’,https://www.khan.co.kr/politics/president/article/202212221758001,2022.12.22 17:58
143, 김건희 여사 쪽방촌 봉사…연말 공개행보 대폭 늘어,https://www.khan.co.kr/politics/president/article/202212221614001,2022.12.22 16:14
144, 윤 대통령 “인류 자유 확대에 과학이 가장 큰 기여”…연구자 ‘자유’ 강조,https://www.khan.co.kr/politics/president/article/202212221515011,2022.12.22 15:15
145, 사용자 책임 빼고 노조 탓만…윤 대통령 ‘기울어진 노동관’,https://www.khan.co.kr/politics/president/article/202212212112015,2022.12.21 21:12
146," 윤 대통령 “노조, 3대 부패 중 하나”",https://www.khan.co.kr/politics/president/article/202212212107015,2022.12.21 21:07
147, 윤 대통령 “자유민주주의에서 ‘자유’ 삭제해야 한다는 세력 존재…통합 어려운 국가”,https://www.khan.co.kr/politics/president/article/202212211854001,2022.12.21 18:54
148," 노조를 ‘노동자 착취집단, 범죄집단화’한 윤 대통령…노·정 충돌 불가피",https://www.khan.co.kr/politics/president/article/202212211734001,2022.12.21 17:34
149," 윤 대통령 “노조 부패, 공직·기업 부패와 함께 3대 부패”",https://www.khan.co.kr/politics/president/article/202212211347001,2022.12.21 13:47
150," 윤 대통령, 지지층 청년 모아놓고 “노동개혁 가장 먼저 추진”",https://www.khan.co.kr/politics/president/article/202212201936001,2022.12.20 19:36
151, 출근길 문답 중단 한달···‘대통령 신년 회견’도 안 여나,https://www.khan.co.kr/politics/president/article/202212201714001,2022.12.20 17:14
152," 원희룡 장관 “건설노조, 경제에 기생하는 독이자 노동자 빨대”",https://www.khan.co.kr/politics/president/article/202212201553001,2022.12.20 15:53
